,formula,classifier,rel_l2_distance,success,estimated_formula,training_time,iter
88,-1.91*x0*sin(-3.095*x0**2 + 0.363*x0 + 0.395),False,0.7265282397288438,False,-0.016*x0**2 - 1.005*x0*sin(3.33*x0**2 + 3.324*x0 + 4.259) - 0.089*x0*sqrt(Abs(0.708*x0**2 + 2.406*x0 - 1.116)) + 0.336*x0 + 2.219*sin(3.33*x0**2 + 3.324*x0 + 4.259)*sqrt(Abs(0.708*x0**2 + 2.406*x0 - 1.116)) - 4.572*sin(3.33*x0**2 + 3.324*x0 + 4.259) + 0.267*sqrt(Abs(0.708*x0**2 + 2.406*x0 - 1.116)) - 0.007,98.33589625358582,500
89,-1.91*x0*sin(-3.095*x0**2 + 0.363*x0 + 0.395),True,1.2188007581684476e-05,True,-1.91*x0*sin(3.095*x0**2 - 0.363*x0 + 2.747),52.77031755447388,500
90,0.771*x0*sqrt(Abs(3.293*x0**2 + 0.878*x0 + 1.837)) + 3.64*sin(0.824*x0**2 - 8.78*x0 + 1.936),False,0.0366786561591069,False,0.035*x0**2 - 0.171*x0*sin(-0.288*x0**2 + 0.233*x0 + 0.001) + 1.47*x0*sqrt(Abs(0.931*x0**2 - 0.005*x0)) - 0.125*x0 - 0.178*sin(-0.288*x0**2 + 0.233*x0 + 0.001)*sqrt(Abs(0.931*x0**2 - 0.005*x0)) - 0.114*sqrt(Abs(0.931*x0**2 - 0.005*x0)),110.71715259552002,500
91,0.771*x0*sqrt(Abs(3.293*x0**2 + 0.878*x0 + 1.837)) + 3.64*sin(0.824*x0**2 - 8.78*x0 + 1.936),True,0.0408091017428044,False,1.40253338783788*x0*sqrt(Abs(x0**2)) + 0.992*sin(0.017*x0**2 - 0.024*x0),80.77997088432312,500
92,0.819 - 0.131*sin(1.645*x0),False,0.0720927849778286,False,-0.023*x0*sin(-0.227*x0**2 + 1.295*x0 + 0.648) + 0.016*x0 + 0.452*sin(-0.227*x0**2 + 1.295*x0 + 0.648)*sqrt(Abs(0.008*x0**2 + 0.051*x0 - 0.187)) - 0.332*sin(-0.227*x0**2 + 1.295*x0 + 0.648) - 0.553*sqrt(Abs(0.008*x0**2 + 0.051*x0 - 0.187)) + 1.132,96.4273624420166,500
93,0.819 - 0.131*sin(1.645*x0),True,3.886666034651469e-08,True,0.819 - 0.131*sin(1.645*x0),28.13994264602661,500
94,1.227*x0*sin(1.928*x0 - 1.18),False,0.31987224780076,False,0.023*x0**2 - 0.025*x0*sin(-0.001*x0**2 + 1.723*x0 + 0.428) - 0.053*x0*sqrt(Abs(0.652*x0**2 - 0.003*x0 + 0.282)) + 0.246*x0 + 1.762*sin(-0.001*x0**2 + 1.723*x0 + 0.428)*sqrt(Abs(0.652*x0**2 - 0.003*x0 + 0.282)) - 1.768*sin(-0.001*x0**2 + 1.723*x0 + 0.428) - 0.277*sqrt(Abs(0.652*x0**2 - 0.003*x0 + 0.282)) + 0.408,91.46927309036256,500
95,1.227*x0*sin(1.928*x0 - 1.18),True,4.718751844808308e-07,True,1.227*x0*sin(1.928*x0 - 1.18),26.80054712295532,500
96,0.029*x0*sin(-2.465*x0**2 + 1.556*x0 + 3.196) + 0.603*sin(-2.465*x0**2 + 1.556*x0 + 3.196),False,1.807622551284225e-05,True,-0.029*x0*sin(-2.465*x0**2 + 1.556*x0 + 0.055) - 0.603*sin(-2.465*x0**2 + 1.556*x0 + 0.055),84.76615023612976,500
97,0.029*x0*sin(-2.465*x0**2 + 1.556*x0 + 3.196) + 0.603*sin(-2.465*x0**2 + 1.556*x0 + 3.196),True,0.8926783126071164,False,-0.276*sin(2.568*x0**2 - 2.812*x0 + 0.05),45.24522829055786,500
98,2.002*x0**2 + 2.138*x0,False,7.220415860839467e-08,True,2.002*x0**2 + 2.138*x0,165.94661355018616,500
99,2.002*x0**2 + 2.138*x0,True,7.220415312455715e-08,True,2.002*x0**2 + 2.138*x0,41.6024534702301,500
100,-0.194*x0**2 - 1.743,False,6.555688347028171e-08,True,-0.194*x0**2 - 1.743,161.11142373085022,500
101,-0.194*x0**2 - 1.743,True,6.507112480495272e-08,True,-0.194*x0**2 - 1.743,48.91072344779968,500
102,2.661*x0*sin(2.301*x0**2 - 5.784),False,0.6149073842451421,False,0.019*x0**2 - 0.045*x0*sin(-2.336*x0**2 + 0.513*x0 + 0.89) - 0.065*x0*sqrt(Abs(0.438*x0**2 + 2.379*x0 - 1.502)) + 0.271*x0 + 4.205*sin(-2.336*x0**2 + 0.513*x0 + 0.89)*sqrt(Abs(0.438*x0**2 + 2.379*x0 - 1.502)) - 5.611*sin(-2.336*x0**2 + 0.513*x0 + 0.89) - 0.013*sqrt(Abs(0.438*x0**2 + 2.379*x0 - 1.502)) + 0.015,86.95198607444763,500
103,2.661*x0*sin(2.301*x0**2 - 5.784),True,9.518223983016107e-06,True,2.66*x0*sin(2.301*x0**2 + 6.783),44.51038694381714,500
104,2.154*x0 + 3.064*sin(4.773*x0**2)*sqrt(Abs(4.491*x0 - 0.423)),False,0.4437505929767756,False,0.035*x0**2 + 1.895*x0*sin(4.731*x0**2 + 0.557*x0 - 1.631) + 0.217*x0*sqrt(Abs(-0.097*x0**2 + 0.737*x0 + 0.746)) + 1.598*x0 + 3.009*sin(4.731*x0**2 + 0.557*x0 - 1.631)*sqrt(Abs(-0.097*x0**2 + 0.737*x0 + 0.746)) - 0.528*sin(4.731*x0**2 + 0.557*x0 - 1.631) + 0.313*sqrt(Abs(-0.097*x0**2 + 0.737*x0 + 0.746)) + 0.235,88.18783831596375,500
105,2.154*x0 + 3.064*sin(4.773*x0**2)*sqrt(Abs(4.491*x0 - 0.423)),True,0.0082915879390677,False,2.152*x0 + 6.4906892971394*sin(4.773*x0**2)*sqrt(Abs(x0)),40.96366477012634,500
106,-0.978*x0*sin(1.168*x0**2) - 0.805539809072153*x0*sqrt(Abs(x0**2)),False,5.195036440467738e-07,True,-0.978*x0*sin(1.168*x0**2) - 0.805041070380884*x0*sqrt(Abs(x0**2)),113.6769049167633,500
107,-0.978*x0*sin(1.168*x0**2) - 0.805539809072153*x0*sqrt(Abs(x0**2)),True,5.082873112632606e-07,True,-0.978*x0*sin(1.168*x0**2) - 0.805186475296251*x0*sqrt(Abs(x0**2)),77.07052493095398,500
108,-0.936*x0*sin(0.744*x0 + 1.215) + 0.775*x0*sqrt(Abs(0.635*x0**2 + 1.51)),False,8.085012561161286e-08,True,0.936*x0*sin(0.744*x0 - 1.927) + 1.282*x0*sqrt(Abs(0.232*x0**2 + 0.552)),119.22224164009094,500
109,-0.936*x0*sin(0.744*x0 + 1.215) + 0.775*x0*sqrt(Abs(0.635*x0**2 + 1.51)),True,7.647364231280126e-08,True,-0.936*x0*sin(0.744*x0 + 1.215) + 1.367*x0*sqrt(Abs(0.204*x0**2 + 0.486)),156.17650198936462,500
110,-4.593*x0*sin(-1.573*x0**2 + 0.715*x0 + 2.378),False,2.371909843031517e-05,True,-4.593*x0*sin(1.573*x0**2 - 0.715*x0 + 0.764),96.7712860107422,500
111,-4.593*x0*sin(-1.573*x0**2 + 0.715*x0 + 2.378),True,5.867879431777183e-06,True,-4.593*x0*sin(-1.573*x0**2 + 0.715*x0 + 2.378),56.5641975402832,500
112,-2.909*x0*sin(8.746*x0**2 - 1.637*x0 + 0.72) + 2.591,False,0.8219807467672078,False,-0.022*x0**2 + 1.42*x0*sin(8.121*x0**2 - 11.848*x0 + 0.606) + 0.077*x0*sqrt(Abs(0.418*x0**2 + 1.104*x0 - 0.216)) - 0.567*x0 - 1.355*sin(8.121*x0**2 - 11.848*x0 + 0.606)*sqrt(Abs(0.418*x0**2 + 1.104*x0 - 0.216)) + 1.641*sin(8.121*x0**2 - 11.848*x0 + 0.606) + 0.643*sqrt(Abs(0.418*x0**2 + 1.104*x0 - 0.216)) + 1.189,85.51112246513367,500
113,-2.909*x0*sin(8.746*x0**2 - 1.637*x0 + 0.72) + 2.591,True,0.9040496485963958,False,-1.02*x0*sin(4.745*x0**2 - 0.054*x0 + 0.001) + 2.187*sqrt(Abs(0.383*x0 - 0.726)) + 0.062,73.16122317314148,500
114,1.08300000000000,False,4.641511946307788e-06,True,-7.07106781186548e-5*sin(0.001*x0**2 + 0.001)*sqrt(Abs(x0**2)) + 1.083,142.83565258979797,500
115,1.08300000000000,True,0.0,True,1.08300000000000,43.06009483337402,500
116,0.132*x0,False,8.885164969478746e-08,True,0.132*x0,141.64164972305298,500
117,0.132*x0,True,4.32990265217753e-08,True,0.132*x0,28.674492359161377,500
118,-3.08583970030849*x0*sqrt(Abs(x0)) + 2.472*sin(3.051*x0),False,0.0325598904586883,False,0.021*x0**2 - 0.037*x0*sin(0.243*x0**2 + 0.212*x0 + 0.535) - 2.55*x0*sqrt(Abs(0.005*x0**2 + 1.476*x0 + 0.114)) + 0.017*x0 + 0.384*sin(0.243*x0**2 + 0.212*x0 + 0.535)*sqrt(Abs(0.005*x0**2 + 1.476*x0 + 0.114)) - 0.045*sin(0.243*x0**2 + 0.212*x0 + 0.535) + 0.003*sqrt(Abs(0.005*x0**2 + 1.476*x0 + 0.114)) - 0.045,118.97658324241638,500
119,-3.08583970030849*x0*sqrt(Abs(x0)) + 2.472*sin(3.051*x0),True,1.4553587476285185e-07,True,-3.08528866056322*x0*sqrt(Abs(x0)) + 2.472*sin(3.051*x0),68.9048273563385,500
0,5.997*sin(1.462*x0 - 4.439)*sqrt(Abs(1.079*x0 + 1.332)),False,0.2869722934462839,False,,,1000
1,5.997*sin(1.462*x0 - 4.439)*sqrt(Abs(1.079*x0 + 1.332)),True,3.5659386485031894e-07,True,,,1000
2,2.604*x0*sin(0.56*x0 + 2.795) + 3.827*x0,False,4.493356690269787e-07,True,,,1000
3,2.604*x0*sin(0.56*x0 + 2.795) + 3.827*x0,True,9.714242105715924e-08,True,,,1000
4,-1.375*x0,False,4.371037378731895e-08,True,,,1000
5,-1.375*x0,True,3.39262999215813e-08,True,,,1000
6,-0.137*sin(7.051*x0**2 - 3.124*x0 + 2.104) + 0.203*sqrt(Abs(1.901*x0 + 0.553)),False,0.1296940546001125,False,,,1000
7,-0.137*sin(7.051*x0**2 - 3.124*x0 + 2.104) + 0.203*sqrt(Abs(1.901*x0 + 0.553)),True,0.1509220331317855,False,,,1000
8,-3.907*x0*sin(5.384*x0**2) + 2.681*sin(5.384*x0**2)*sqrt(Abs(0.276*x0**2 + 2.406*x0 - 1.149)),False,0.4938644165878988,False,,,1000
9,-3.907*x0*sin(5.384*x0**2) + 2.681*sin(5.384*x0**2)*sqrt(Abs(0.276*x0**2 + 2.406*x0 - 1.149)),True,0.6256594186060046,False,,,1000
10,-6.929*sin(2.451*x0**2 + 2.37*x0 + 4.415)*sqrt(Abs(2.486*x0 - 1.428)) - 1.873*sin(2.451*x0**2 + 2.37*x0 + 4.415),False,0.7372491510984998,False,,,1000
11,-6.929*sin(2.451*x0**2 + 2.37*x0 + 4.415)*sqrt(Abs(2.486*x0 - 1.428)) - 1.873*sin(2.451*x0**2 + 2.37*x0 + 4.415),True,0.0241634847415098,False,,,1000
12,2.952*x0**2 - 1.724*x0*sin(3.151*x0**2 + 0.204*x0 - 1.566),False,3.559570685891026e-05,True,,,1000
13,2.952*x0**2 - 1.724*x0*sin(3.151*x0**2 + 0.204*x0 - 1.566),True,0.035065283843616,False,,,1000
14,0.184*x0,False,3.87025562432681e-08,True,,,1000
15,0.184*x0,True,3.8715063246441175e-08,True,,,1000
16,-1.467*x0*sqrt(Abs(2.281*x0**2 - 2.23*x0)) + 2.744*sin(0.432*x0**2 - 0.264),False,9.804267984102697e-08,True,,,1000
17,-1.467*x0*sqrt(Abs(2.281*x0**2 - 2.23*x0)) + 2.744*sin(0.432*x0**2 - 0.264),True,7.35770105092065e-08,True,,,1000
18,-0.424*x0**2 + 0.609*x0*sin(1.261*x0**2 + 3.998*x0 + 1.09),False,0.0917333205419795,False,,,1000
19,-0.424*x0**2 + 0.609*x0*sin(1.261*x0**2 + 3.998*x0 + 1.09),True,0.0967088537317568,False,,,1000
20,5.56300000000000,False,1.1848177481227813e-07,True,,,1000
21,5.56300000000000,True,0.0,True,,,1000
22,4.276*x0 + 2.025*sin(3.93*x0),False,0.0487567533882875,False,,,1000
23,4.276*x0 + 2.025*sin(3.93*x0),True,5.835987129593792e-08,True,,,1000
24,0.653*x0,False,8.825483294427797e-08,True,,,1000
25,0.653*x0,True,4.1354466962985766e-08,True,,,1000
26,1.357*sin(4.072*x0**2 + 1.044),False,0.8409608396281562,False,,,1000
27,1.357*sin(4.072*x0**2 + 1.044),True,1.0777400560891351e-05,True,,,1000
28,-0.64*x0*sin(6.289*x0**2),False,0.6337950750042308,False,,,1000
29,-0.64*x0*sin(6.289*x0**2),True,2.81338370532424e-05,True,,,1000
30,-0.528*x0**2 - 0.601*sin(3.249*x0**2),False,6.542557015590886e-07,True,,,1000
31,-0.528*x0**2 - 0.601*sin(3.249*x0**2),True,1.921810090965776e-07,True,,,1000
32,-6.21*sin(1.577*x0**2 + 0.474*x0)*sqrt(Abs(1.442*x0**2 + 0.934*x0 + 1.045)) + 0.612*sin(1.577*x0**2 + 0.474*x0),False,0.7301192522280744,False,,,1000
33,-6.21*sin(1.577*x0**2 + 0.474*x0)*sqrt(Abs(1.442*x0**2 + 0.934*x0 + 1.045)) + 0.612*sin(1.577*x0**2 + 0.474*x0),True,0.9361792423161418,False,,,1000
34,5.072*sin(3.342*x0 - 4.031)*sqrt(Abs(0.539*x0**2 - 1.074*x0)),False,0.0026365511844552,False,,,1000
35,5.072*sin(3.342*x0 - 4.031)*sqrt(Abs(0.539*x0**2 - 1.074*x0)),True,1.720702530396765e-06,True,,,1000
36,-3.653*sin(2.307*x0**2 - 2.944),False,0.7757224868231547,False,,,1000
37,-3.653*sin(2.307*x0**2 - 2.944),True,7.380574202635765e-06,True,,,1000
38,-3.00775414005201*x0*sqrt(Abs(x0**2)) - 2.751*sin(0.231*x0**2 - 1.3),False,8.189261347198415e-08,True,,,1000
39,-3.00775414005201*x0*sqrt(Abs(x0**2)) - 2.751*sin(0.231*x0**2 - 1.3),True,7.871948314040776e-08,True,,,1000
0,1.467*x0*sin(5.534*x0) - 1.496*x0*sqrt(Abs(4.588*x0**2 - 4.297*x0 + 6.576)),False,0.0304689268153904,False,,,1000
1,1.467*x0*sin(5.534*x0) - 1.496*x0*sqrt(Abs(4.588*x0**2 - 4.297*x0 + 6.576)),True,9.671703218293825e-08,True,,,1000
2,3.22*sin(2.353*x0**2 + 2.933*x0 + 2.831) + 3.461,False,0.0004722009498702,False,,,1000
3,3.22*sin(2.353*x0**2 + 2.933*x0 + 2.831) + 3.461,True,3.547419054776661e-06,True,,,1000
4,-2.154*sin(3.248*x0**2) - 1.467,False,0.6221113110604661,False,,,1000
5,-2.154*sin(3.248*x0**2) - 1.467,True,7.476841865531592e-06,True,,,1000
6,5.409*sin(1.72*x0)*sqrt(Abs(0.084*x0 + 2.365)) - 3.842*sin(1.72*x0),False,0.533837763925839,False,,,1000
7,5.409*sin(1.72*x0)*sqrt(Abs(0.084*x0 + 2.365)) - 3.842*sin(1.72*x0),True,0.0018795829343934,False,,,1000
8,-3.77*sin(0.577*x0)*sqrt(Abs(0.981*x0 - 2.192)),False,0.04513694882658,False,,,1000
9,-3.77*sin(0.577*x0)*sqrt(Abs(0.981*x0 - 2.192)),True,1.1132157011023077e-07,True,,,1000
10,-0.067*x0*sin(0.964*x0) + 1.83104227012923*sin(0.964*x0)*sqrt(Abs(x0)),False,0.3241374109548738,False,,,1000
11,-0.067*x0*sin(0.964*x0) + 1.83104227012923*sin(0.964*x0)*sqrt(Abs(x0)),True,0.0718777318413175,False,,,1000
12,-0.351*x0*sin(1.645*x0**2) - 1.998*x0,False,5.300226035258015e-05,True,,,1000
13,-0.351*x0*sin(1.645*x0**2) - 1.998*x0,True,7.840566136372873e-07,True,,,1000
14,-0.951*x0*sin(3.437*x0**2 + 1.66*x0) + 3.811,False,0.537270351364842,False,,,1000
15,-0.951*x0*sin(3.437*x0**2 + 1.66*x0) + 3.811,True,0.5956083160574198,False,,,1000
16,0.859*sin(0.268*x0 + 4.791),False,0.000132078391221,False,,,1000
17,0.859*sin(0.268*x0 + 4.791),True,7.338170649830064e-06,True,,,1000
18,1.564 - 0.26*x0**2,False,1.1053180092771337e-07,True,,,1000
19,1.564 - 0.26*x0**2,True,7.471948285389829e-08,True,,,1000
20,3.579*x0**2 + 4.854,False,6.986696659311888e-08,True,,,1000
21,3.579*x0**2 + 4.854,True,6.986696818527374e-08,True,,,1000
22,1.57*x0*sin(0.959*x0) + 3.464,False,0.0972473697232743,False,,,1000
23,1.57*x0*sin(0.959*x0) + 3.464,True,1.8929140966379738e-07,True,,,1000
24,6.206*x0*sin(0.412*x0**2) - 0.112593934117252*sin(0.412*x0**2)*sqrt(Abs(x0**2)),False,0.3623579969562283,False,,,1000
25,6.206*x0*sin(0.412*x0**2) - 0.112593934117252*sin(0.412*x0**2)*sqrt(Abs(x0**2)),True,0.0181421350298614,False,,,1000
26,-0.65*x0**2 - 3.033*x0*sin(-1.23*x0**2 + 3.012*x0 + 4.665),False,0.2757798990797018,False,,,1000
27,-0.65*x0**2 - 3.033*x0*sin(-1.23*x0**2 + 3.012*x0 + 4.665),True,0.3357229963422652,False,,,1000
28,5.063*x0,False,4.776050087879924e-08,True,,,1000
29,5.063*x0,True,4.4263026840123665e-08,True,,,1000
30,-4.131*x0**2 + 3.055*x0,False,6.843704889250871e-08,True,,,1000
31,-4.131*x0**2 + 3.055*x0,True,6.841030155522032e-08,True,,,1000
32,-3.798*x0,False,4.814687876237712e-08,True,,,1000
33,-3.798*x0,True,4.3951350125482935e-08,True,,,1000
34,4.511*x0*sin(2.293*x0),False,0.7126113657219624,False,,,1000
35,4.511*x0*sin(2.293*x0),True,6.563335370787247e-07,True,,,1000
36,4.622*x0*sin(7.451*x0 - 0.343) - 3.283,False,0.7017056458262109,False,,,1000
37,4.622*x0*sin(7.451*x0 - 0.343) - 3.283,True,1.8986297598674456e-06,True,,,1000
38,-0.317*sin(-2.351*x0**2 + 1.448*x0 + 2.344) - 6.667,False,2.29967511047547e-07,True,,,1000
39,-0.317*sin(-2.351*x0**2 + 1.448*x0 + 2.344) - 6.667,True,2.2423071112080834e-07,True,,,1000
0,-0.646*sin(0.489*x0**2 - 0.335) - 1.402*sqrt(Abs(2.005*x0**2 + 0.162*x0 - 2.645)),False,2.0464335839825905e-07,True,-0.646*sin(0.489*x0**2 - 0.335) - 3.158*sqrt(Abs(0.396*x0**2 + 0.032*x0 - 0.522)),210.99558544158936,1000
1,-0.646*sin(0.489*x0**2 - 0.335) - 1.402*sqrt(Abs(2.005*x0**2 + 0.162*x0 - 2.645)),True,7.98072773183265e-08,True,-0.646*sin(0.489*x0**2 - 0.335) - 2.624*sqrt(Abs(0.573*x0**2 + 0.046*x0 - 0.756)),204.66249465942383,1000
2,0.662*x0*sin(2.396*x0**2),False,0.4966016077824703,False,-0.001*x0**2 + 0.374*x0*sin(2.38*x0**2 + 0.359*x0 + 4.506) - 0.001*x0*sqrt(Abs(-0.042*x0**2 + 0.212*x0 + 1.55)) + 0.004*x0 - 3.783*sin(2.38*x0**2 + 0.359*x0 + 4.506)*sqrt(Abs(-0.042*x0**2 + 0.212*x0 + 1.55)) + 5.279*sin(2.38*x0**2 + 0.359*x0 + 4.506) + 0.058,174.73011112213135,1000
3,0.662*x0*sin(2.396*x0**2),True,0.9107786315301508,False,-0.265*x0*sin(23.774*x0**2),46.66632390022278,1000
4,-2.814*x0*sin(1.989*x0**2 - 2.091*x0 + 3.974) + 1.703*sin(1.989*x0**2 - 2.091*x0 + 3.974),False,0.4448350885966551,False,1.72*x0*sin(1.966*x0**2 - 2.441*x0 + 5.852) + 0.028*x0*sqrt(Abs(0.128*x0**2 + 0.36*x0 - 4.906)) - 0.032*x0 + 10.476*sin(1.966*x0**2 - 2.441*x0 + 5.852)*sqrt(Abs(0.128*x0**2 + 0.36*x0 - 4.906)) - 25.836*sin(1.966*x0**2 - 2.441*x0 + 5.852) - 0.042*sqrt(Abs(0.128*x0**2 + 0.36*x0 - 4.906)),176.73453974723816,1000
5,-2.814*x0*sin(1.989*x0**2 - 2.091*x0 + 3.974) + 1.703*sin(1.989*x0**2 - 2.091*x0 + 3.974),True,0.000403165108061,False,-2.814*x0*sin(-1.989*x0**2 + 2.091*x0 + 5.451) + 1.701*sin(-1.989*x0**2 + 2.091*x0 + 5.451),167.08062028884888,1000
6,-4.552*x0 + 4.581*sin(-5.523*x0**2 + 3.47*x0 + 0.942),False,0.1102364320461008,False,0.002*x0**2 + 0.327*x0*sin(-5.298*x0**2 + 0.102*x0 + 0.479) + 0.069*x0*sqrt(Abs(0.048*x0**2 - 0.205*x0 + 0.107)) - 4.685*x0 + 0.574*sin(-5.298*x0**2 + 0.102*x0 + 0.479)*sqrt(Abs(0.048*x0**2 - 0.205*x0 + 0.107)) + 0.005*sin(-5.298*x0**2 + 0.102*x0 + 0.479) + 0.014*sqrt(Abs(0.048*x0**2 - 0.205*x0 + 0.107)) + 0.18,208.741947889328,1000
7,-4.552*x0 + 4.581*sin(-5.523*x0**2 + 3.47*x0 + 0.942),True,0.10062123638292,False,-4.572*x0 + 2.475*sin(5.566*x0**2 - 3.761*x0 + 2.073),141.29166674613953,1000
8,0.944*x0*sin(2.042*x0**2 + 5.451*x0 + 3.97) + 0.548*x0,False,0.5321254562701566,False,-0.012*x0**2 - 0.318*x0*sin(2.135*x0**2 + 6.758*x0 - 7.497) - 0.07*x0*sqrt(Abs(-0.125*x0**2 + 1.128*x0 + 0.929)) + 0.749*x0 + 1.352*sin(2.135*x0**2 + 6.758*x0 - 7.497)*sqrt(Abs(-0.125*x0**2 + 1.128*x0 + 0.929)) - 0.907*sin(2.135*x0**2 + 6.758*x0 - 7.497) + 0.049*sqrt(Abs(-0.125*x0**2 + 1.128*x0 + 0.929)) - 0.108,168.77652049064636,1000
9,0.944*x0*sin(2.042*x0**2 + 5.451*x0 + 3.97) + 0.548*x0,True,0.6399179674482237,False,0.542*x0*sin(1.827*x0**2 + 2.304*x0 - 6.919) + 0.553*x0,95.79489326477052,1000
10,-2.189*x0**2 - 2.828*sin(0.188*x0**2 + 0.63),False,6.79699012983832e-08,True,-2.189*x0**2 - 2.828*sin(0.188*x0**2 + 0.63),252.9104096889496,1000
11,-2.189*x0**2 - 2.828*sin(0.188*x0**2 + 0.63),True,6.869896487718515e-08,True,-2.189*x0**2 - 2.828*sin(0.188*x0**2 + 0.63),200.768816947937,1000
12,4.771*x0**2 + 0.831*sin(-0.744*x0**2 + 0.859*x0 + 1.292),False,0.0028132843199389,False,4.771*x0**2,267.98834896087646,1000
13,4.771*x0**2 + 0.831*sin(-0.744*x0**2 + 0.859*x0 + 1.292),True,0.0028132843066763,False,4.771*x0**2,157.3382670879364,1000
14,-0.07*x0*sin(3.961*x0**2 - 0.584),False,0.7079684932526973,False,-0.001*x0**2 - 0.009*x0*sin(-4.052*x0**2 + 1.356*x0 + 5.207) + 0.041*x0*sqrt(Abs(0.045*x0**2 + 0.289*x0 - 0.534)) - 0.04*x0 - 0.309*sin(-4.052*x0**2 + 1.356*x0 + 5.207)*sqrt(Abs(0.045*x0**2 + 0.289*x0 - 0.534)) + 0.222*sin(-4.052*x0**2 + 1.356*x0 + 5.207) - 0.255*sqrt(Abs(0.045*x0**2 + 0.289*x0 - 0.534)) + 0.232,182.83915185928345,1000
15,-0.07*x0*sin(3.961*x0**2 - 0.584),True,1.557866583746236e-05,True,-0.07*x0*sin(3.961*x0**2 - 0.584),93.04466724395752,1000
16,4.126 - 0.441*sin(1.653*x0),False,0.0184202182348806,False,0.031*x0**2 - 0.137*x0*sin(0.024*x0**2 - 1.46*x0 + 0.117) + 0.21*x0*sqrt(Abs(0.014*x0**2 - 0.384*x0 + 0.833)) - 0.425*x0 - 0.902*sin(0.024*x0**2 - 1.46*x0 + 0.117)*sqrt(Abs(0.014*x0**2 - 0.384*x0 + 0.833)) + 1.301*sin(0.024*x0**2 - 1.46*x0 + 0.117) - 1.352*sqrt(Abs(0.014*x0**2 - 0.384*x0 + 0.833)) + 5.414,184.875962972641,1000
17,4.126 - 0.441*sin(1.653*x0),True,3.8298181708535726e-08,True,4.126 - 0.441*sin(1.653*x0),56.53730583190918,1000
18,3.87200000000000,False,8.913717858773984e-10,True,3.87200000000000,278.5585803985596,1000
19,3.87200000000000,True,0.0,True,3.87200000000000,89.01449203491211,1000
20,-4.552*x0*sin(2.429*x0**2 - 1.634*x0 + 1.587),False,0.7912428622677672,False,0.004*x0**2 - 1.914*x0*sin(2.309*x0**2 + 0.151*x0 + 1.556) + 0.052*x0*sqrt(Abs(-1.361*x0**2 + 2.047*x0 + 2.67)) - 0.392*x0 - 2.398*sin(2.309*x0**2 + 0.151*x0 + 1.556)*sqrt(Abs(-1.361*x0**2 + 2.047*x0 + 2.67)) + 2.013*sin(2.309*x0**2 + 0.151*x0 + 1.556) - 0.108*sqrt(Abs(-1.361*x0**2 + 2.047*x0 + 2.67)) + 0.601,173.96554446220398,1000
21,-4.552*x0*sin(2.429*x0**2 - 1.634*x0 + 1.587),True,0.8384959599126435,False,2.5*x0*sin(-2.482*x0**2 + 2.299*x0 + 2.913),92.4039626121521,1000
22,0.149*x0*sin(2.412*x0**2) + 0.857*x0*sqrt(Abs(6.27*x0**2 + 0.665*x0 + 1.359)),False,4.35454380400572e-05,True,0.149*x0*sin(2.412*x0**2) + 1.929*x0*sqrt(Abs(1.237*x0**2 + 0.051*x0 + 0.257)) + 0.002*x0 + 0.065*sqrt(Abs(1.237*x0**2 + 0.051*x0 + 0.257)) - 0.014,220.96243524551392,1000
23,0.149*x0*sin(2.412*x0**2) + 0.857*x0*sqrt(Abs(6.27*x0**2 + 0.665*x0 + 1.359)),True,1.125872551861641e-07,True,0.149*x0*sin(2.412*x0**2) + 2.225*x0*sqrt(Abs(0.93*x0**2 + 0.099*x0 + 0.201)),198.3056607246399,1000
24,-0.862*x0**2,False,6.96275908540064e-08,True,-0.862*x0**2,311.6419506072998,1000
25,-0.862*x0**2,True,6.923810936029339e-08,True,-0.862*x0**2,42.01085615158081,1000
26,-2.979*sin(2.163*x0**2 + 2.653*x0),False,0.4727703629818527,False,0.001*x0**2 + 0.433*x0*sin(2.183*x0**2 + 2.813*x0 + 0.066) + 0.022*x0*sqrt(Abs(0.009*x0**2 - 0.03*x0 + 0.018)) - 0.013*x0 + 4.743*sin(2.183*x0**2 + 2.813*x0 + 0.066)*sqrt(Abs(0.009*x0**2 - 0.03*x0 + 0.018)) - 3.678*sin(2.183*x0**2 + 2.813*x0 + 0.066) - 0.032*sqrt(Abs(0.009*x0**2 - 0.03*x0 + 0.018)) - 0.002,173.46784472465515,1000
27,-2.979*sin(2.163*x0**2 + 2.653*x0),True,5.847091862150424e-06,True,-2.979*sin(2.163*x0**2 + 2.653*x0),49.35839867591858,1000
28,-2.817*x0 - 0.053*sin(0.663*x0**2 + 1.818*x0 + 4.182),False,0.0021866203660427,False,6.32455532033676e-5*x0*sqrt(Abs(x0**2)) - 2.817*x0 + 0.005,267.13136768341064,1000
29,-2.817*x0 - 0.053*sin(0.663*x0**2 + 1.818*x0 + 4.182),True,0.0022071677253892,False,-2.817*x0,166.0382783412933,1000
30,-0.772*x0**2 + 0.333*x0*sin(2.938*x0**2 + 2.245*x0),False,0.0155397879032284,False,-0.774*x0**2 + 0.035*x0*sin(2.936*x0**2 + 2.045*x0 - 1.461) - 0.003*x0 - 1.65*sin(2.936*x0**2 + 2.045*x0 - 1.461)*sqrt(Abs(0.003*x0**2 + 0.462*x0 + 0.102)) + 0.9*sin(2.936*x0**2 + 2.045*x0 - 1.461) + 0.041,227.79403376579285,1000
